,store_id,store_name,tel,addrRoad,category,collect_day,disctrict
10445,s36005283,머리못하는집 목동 142호점,02-2644-3693,서울특별시 양천구 목동서로 63,미용 > 미용실,2020-04-19,양천구
10446,s11728812,나이스가이 목동파리공원점,02-2061-2801,서울특별시 양천구 목동동로 379 광장상가,"생활,편의 > 남성전문미용실",2020-04-19,양천구
10447,s37198287,여우미가,02-2655-2141,서울특별시 양천구 목동동로 391 현대파크빌 1층,"생활,편의 > 미용실",2020-04-19,양천구
10448,s38419742,장루이다비드 목동 디자이너작품,010-6802-7077,서울특별시 양천구 목동동로 393 부영그린타운1차아파트,미용 > 미용실,2020-04-19,양천구
10449,s1009219373,수지헤어샵,02-2647-2670,서울특별시 양천구 목동동로 350 5단지 B상가 1층,"생활,편의 > 미용실",2020-04-19,양천구
10450,s1841673758,여나목헤어,070-8865-0595,서울특별시 양천구 목동서로 61 양지빌딩 102호 여나목 헤어,"생활,편의 > 미용실",2020-04-19,양천구
10451,s36090792,서연우미용실,02-2646-3133,서울특별시 양천구 목동동로 385 벽산미라지타워,"생활,편의 > 미용실",2020-04-19,양천구
10452,s1090912132,헤어샵미,,서울특별시 양천구 목동동로 350 목동신시가지아파트5단지,"생활,편의 > 미용실",2020-04-19,양천구
10453,s18400960,권미화미용실,02-2646-2900,서울특별시 양천구 목동서로 67,"생활,편의 > 미용실",2020-04-19,양천구
10454,s20910930,희미용실,,서울특별시 양천구 목동중앙로3길 90,"생활,편의 > 미용실",2020-04-19,양천구
10455,s1006172953,훼더미용실,02-2654-7955,서울특별시 양천구 목동서로 70,"생활,편의 > 미용실",2020-04-19,양천구
10456,s20880407,김민주헤어크리닉,02-2060-7269,서울특별시 양천구 신정로14길 6,"생활,편의 > 미용실",2020-04-19,양천구
10457,s20860714,웨이브스미용실,,서울특별시 양천구 곰달래로 41,"생활,편의 > 미용실",2020-04-19,양천구
10458,s20914491,리즈헤어빌,,서울특별시 양천구 은행정로5길 30,"생활,편의 > 미용실",2020-04-19,양천구
10459,s11728342,르시엘블루헤어목동점,02-2642-8343,서울특별시 양천구 목동서로 285,"생활,편의 > 미용실",2020-04-19,양천구
10460,s36005285,스타머리방,02-2601-7843,서울특별시 양천구 신월로9길 22,"생활,편의 > 미용실",2020-04-19,양천구
10461,s1894809262,까리노헤어,02-2644-4526,서울특별시 양천구 목동동로 339 1층 108호,"생활,편의 > 미용실",2020-04-19,양천구
10462,s20139859,아이벨르 목동점,02-2163-3982,서울특별시 양천구 목동동로 257 현대백화점유플렉스목동점 B3,미용 > 미용실,2020-04-19,양천구
10463,s19410199,보고머리,,서울특별시 양천구 곰달래로3길 7,"생활,편의 > 미용실",2020-04-19,양천구
10464,s11852509,김승진헤어비스,02-2646-2625,서울특별시 양천구 목동동로12길 50,"생활,편의 > 미용실",2020-04-19,양천구
10465,s20906941,현미용실,,서울특별시 양천구 오목로32길 13,"생활,편의 > 미용실",2020-04-19,양천구
10466,s18422405,매직헤어칼라,02-2648-6426,서울특별시 양천구 목동중앙남로 23-1,"생활,편의 > 미용실",2020-04-19,양천구
10467,s18440071,예은헤어스토리,02-2694-9624,서울특별시 양천구 신정로 260,"생활,편의 > 미용실",2020-04-19,양천구
10468,s20382151,유동희프로헤어,02-2604-7877,서울특별시 양천구 지양로 52,"생활,편의 > 미용실",2020-04-19,양천구
10469,s1001437725,수정헤어,02-2603-8832,서울특별시 양천구 남부순환로70길 16-19 럭키 지층2호,"생활,편의 > 미용실",2020-04-19,양천구
10470,s32059224,헤스티아헤어2호점,02-2690-7632,서울특별시 양천구 지양로 87,"생활,편의 > 미용실",2020-04-19,양천구
10471,s20888085,맨투맨신월점,02-2696-0464,서울특별시 양천구 지양로 81,"생활,편의 > 남성전문미용실",2020-04-19,양천구
10472,s19416632,신화미용실,,서울특별시 양천구 지양로16길 36,"생활,편의 > 미용실",2020-04-19,양천구
10473,s18440067,도원미용실,02-2697-9260,서울특별시 양천구 중앙로29길 36-3,"생활,편의 > 미용실",2020-04-19,양천구
10474,s20907038,코코헤어,,서울특별시 양천구 목동중앙북로5길 8,"생활,편의 > 미용실",2020-04-19,양천구
10475,s20548758,김나연헤어아트,02-2645-2879,서울특별시 양천구 목동동로12길 53,"생활,편의 > 미용실",2020-04-19,양천구
10476,s20821656,김희진미용실,,서울특별시 양천구 목동동로12길 45,"생활,편의 > 미용실",2020-04-19,양천구
10477,s20925905,박지혜헤어,,서울특별시 양천구 목동중앙서로 33,"생활,편의 > 미용실",2020-04-19,양천구
10478,s33385416,권홍패밀리헤어 신정점,02-2649-7428,서울특별시 양천구 목동서로 397 대림아크로빌,미용 > 미용실,2020-04-19,양천구
10479,s18835480,백합미용실,02-2604-5971,서울특별시 양천구 지양로9길 23,"생활,편의 > 미용실",2020-04-19,양천구
10480,s20857200,수헤어아트,02-2643-2050,서울특별시 양천구 목동남로4길 80 목동파크자이 아파트 상가 2층,"생활,편의 > 미용실",2020-04-19,양천구
10481,s19418987,썬미용타운,,서울특별시 양천구 목동중앙로5길 10,"생활,편의 > 미용실",2020-04-19,양천구
10482,s11730188,블루클럽 목동역점,02-2696-8310,서울특별시 양천구 오목로 223,"생활,편의 > 남성전문미용실",2020-04-19,양천구
10483,s20883961,보카헤어,,서울특별시 양천구 월정로 40,"생활,편의 > 미용실",2020-04-19,양천구
10484,s20826026,파마온 신월본점,02-2694-4734,서울특별시 양천구 지양로3길 9-1,"생활,편의 > 미용실",2020-04-19,양천구
10485,s20925881,꾸미오헤어샵신월점,02-2065-1019,서울특별시 양천구 지양로7길 14,"생활,편의 > 미용실",2020-04-19,양천구
10486,s131005811,헤어코코,,서울특별시 양천구 신월로9길 13,"생활,편의 > 미용실",2020-04-19,양천구
10487,s20918364,코코헤어샵,,서울특별시 양천구 신월로13길 6,"생활,편의 > 미용실",2020-04-19,양천구
10488,s20864790,제이헤어샵,,서울특별시 양천구 은행정로15길 12,"생활,편의 > 미용실",2020-04-19,양천구
10489,s1337460537,가림헤어,02-2652-5628,서울특별시 양천구 목동중앙본로 27,"생활,편의 > 미용실",2020-04-19,양천구
10490,s11730222,블루클럽 신정푸른마을점,02-2615-0929,서울특별시 양천구 신정로11길 60,"생활,편의 > 남성전문미용실",2020-04-19,양천구
10491,s20929937,오렌지헤어샵,,서울특별시 양천구 은행정로11길 4,"생활,편의 > 미용실",2020-04-19,양천구
10492,s37221165,리안헤어 신곡시장점,02-2694-5800,서울특별시 양천구 신월로 172,"생활,편의 > 미용실",2020-04-19,양천구
10493,s1163450743,헤어뱅뱅미용실,,서울특별시 양천구 중앙로 340 일광빌딩 1층,"생활,편의 > 미용실",2020-04-19,양천구
10494,s1384252820,헤어갤러리,,서울특별시 양천구 오목로30길 36,"생활,편의 > 미용실",2020-04-19,양천구
10495,s20880335,세진미용실,,서울특별시 양천구 오목로7길 30,"생활,편의 > 미용실",2020-04-19,양천구
10496,s1576815612,가빈미용실,02-2699-0345,서울특별시 양천구 중앙로45길 4,"생활,편의 > 미용실",2020-04-19,양천구
10497,s18422853,에덴미용실,02-2642-8463,서울특별시 양천구 목동중앙남로10길 13,"생활,편의 > 미용실",2020-04-19,양천구
10498,s20830161,헤어디자인,,서울특별시 양천구 화곡로3길 21,"생활,편의 > 미용실",2020-04-19,양천구
10499,s19413209,유진헤어샵,,서울특별시 양천구 곰달래로 31,"생활,편의 > 미용실",2020-04-19,양천구
10500,s1382291056,살롱드봄,02-2603-3531,서울특별시 양천구 월정로 61 1층 103호,"생활,편의 > 미용실",2020-04-19,양천구
10501,s18406309,BOB헤어,02-2651-0306,서울특별시 양천구 목동서로 57,"생활,편의 > 미용실",2020-04-19,양천구
10502,s34850174,보떼드소준,070-4104-3669,서울특별시 양천구 오목로 316 2층,"생활,편의 > 미용실",2020-04-19,양천구
10503,s1895833663,N미용실,02-2647-9980,서울특별시 양천구 목동중앙본로 42,"생활,편의 > 미용실",2020-04-19,양천구
10504,s34321710,비엘헤어,02-2061-2037,서울특별시 양천구 목동서로 57 2층비엘헤어,"생활,편의 > 미용실",2020-04-19,양천구
10505,s1503759703,BL헤어,,서울특별시 양천구 목동서로 57,"생활,편의 > 미용실",2020-04-19,양천구
10506,s19419388,로웰헤어,02-2648-6996,서울특별시 양천구 신목로6길 12,"생활,편의 > 미용실",2020-04-19,양천구
10507,s1834390651,수아라헤어 신월점,02-2697-0817,서울특별시 양천구 지양로 30,"생활,편의 > 미용실",2020-04-19,양천구
10508,s807399484,리안헤어 신월7동점,02-2694-6696,서울특별시 양천구 지양로 30,"생활,편의 > 미용실",2020-04-19,양천구
10509,s13420390,우선제 헤어루시 목동점,02-2653-6697,서울특별시 양천구 목동동로 266-1,"생활,편의 > 미용실",2020-04-19,양천구
10510,s13399589,수인헤어,02-6349-1254,서울특별시 양천구 오목로 182,"생활,편의 > 미용실",2020-04-19,양천구
10511,s20825656,쏘니아헤어갤러리,02-6094-8256,서울특별시 양천구 신정로7길 60-14,"생활,편의 > 미용실",2020-04-19,양천구
10512,s34542323,리안헤어 목동점,02-2652-3631,서울특별시 양천구 목동동로 65 센타프라자,"생활,편의 > 미용실",2020-04-19,양천구
10513,s20930023,아름다운머리방,,서울특별시 양천구 오목로30길 30,"생활,편의 > 미용실",2020-04-19,양천구
10514,s18437862,로라뷰티헤어,02-2649-8380,서울특별시 양천구 신목로5길 23,"생활,편의 > 미용실",2020-04-19,양천구
10515,s20914557,조미란미용실,02-2694-0772,서울특별시 양천구 남부순환로79길 11,"생활,편의 > 미용실",2020-04-19,양천구
10516,s20608202,머리쟁이,,서울특별시 양천구 곰달래로5길 55,"생활,편의 > 미용실",2020-04-19,양천구
10517,s20937462,크로스헤어,02-2065-8820,서울특별시 양천구 남부순환로58길 8,"생활,편의 > 미용실",2020-04-19,양천구
10518,s1308574886,러블리헤어,070-4960-0349,서울특별시 양천구 은행정로 35,"생활,편의 > 미용실",2020-04-19,양천구
10519,s1953930217,살롱드이든,02-2061-8621,서울특별시 양천구 은행정로 20 1층 살롱드이든,"생활,편의 > 미용실",2020-04-19,양천구
10520,s1919561013,헤어포레,02-2655-1521,서울특별시 양천구 오목로 340 협성빌딩  1층,"생활,편의 > 미용실",2020-04-19,양천구
10521,s18812328,머리박사,,서울특별시 양천구 은행정로20길 2,"생활,편의 > 미용실",2020-04-19,양천구
10522,s20936992,터치터치미용실,,서울특별시 양천구 지양로 95,"생활,편의 > 미용실",2020-04-19,양천구
10523,s1591789254,토모토모,02-2061-3101,서울특별시 양천구 신목로12길 21,"생활,편의 > 미용실",2020-04-19,양천구
10524,s20883823,챨스프로헤어,,서울특별시 양천구 곰달래로5길 26-1,"생활,편의 > 미용실",2020-04-19,양천구
10525,s1775385117,놈스프로젝트,,서울특별시 양천구 오목로 141,"생활,편의 > 미용실",2020-04-19,양천구
10526,s20895552,천지미용실,,서울특별시 양천구 오목로38길 29,"생활,편의 > 미용실",2020-04-19,양천구
10527,s1676240769,수헤어그라피,02-2605-2961,서울특별시 양천구 신월로 338,"생활,편의 > 미용실",2020-04-19,양천구
10528,s31397144,에덴헤어샵,,서울특별시 양천구 월정로 91-1,"생활,편의 > 미용실",2020-04-19,양천구
10529,s20127439,더살롱유메,02-2651-0171,서울특별시 양천구 목동서로2길 20 유승상가,"생활,편의 > 미용실",2020-04-19,양천구
10530,s20845532,헤어웨이스,02-2061-9433,서울특별시 양천구 목동동로 430 신시가지 6단지 일반상가 1층 111호,"생활,편의 > 미용실",2020-04-19,양천구
10531,s20865012,송이헤어샵,02-2693-6948,서울특별시 양천구 중앙로45길 6-1,"생활,편의 > 미용실",2020-04-19,양천구
10532,s20845609,머리사랑,,서울특별시 양천구 중앙로48길 61,"생활,편의 > 미용실",2020-04-19,양천구
10533,s1097878687,사랑헤어,070-8908-3880,서울특별시 양천구 은행정로 32,"생활,편의 > 미용실",2020-04-19,양천구
10534,s1604641809,포도나무,,서울특별시 양천구 월정로9길 17,"생활,편의 > 미용실",2020-04-19,양천구
10535,s11868227,박이수헤어탑,02-2653-0037,서울특별시 양천구 목동동로 339 목동트윈빌,"생활,편의 > 미용실",2020-04-19,양천구
10536,s20845353,박용길헤어파크,,서울특별시 양천구 은행정로 9,"생활,편의 > 미용실",2020-04-19,양천구
10537,s20910829,제이미용실,,서울특별시 양천구 신목로12길 19-14,"생활,편의 > 미용실",2020-04-19,양천구
10538,s20895531,미나김헤어월드,,서울특별시 양천구 월정로17길 11,"생활,편의 > 미용실",2020-04-19,양천구
10539,s34667384,이철헤어커커 오목교역점,02-2605-2326,서울특별시 양천구 오목로 300 현대하이페리온2,"생활,편의 > 미용실",2020-04-19,양천구
10540,s38704424,에즈헤어라운지 목동1호점,02-2648-9881,서울특별시 양천구 목동중앙남로11길 24,미용 > 미용실,2020-04-19,양천구
10541,s206616576,류가헤어,02-2655-0041,서울특별시 양천구 목동동로 293 현대41타워,"생활,편의 > 미용실",2020-04-19,양천구
10542,s20891714,미헤어,,서울특별시 양천구 목동중앙본로18길 39,"생활,편의 > 미용실",2020-04-19,양천구
10543,s1457312309,헤어카스테라살롱,,서울특별시 양천구 목동중앙북로 50,"생활,편의 > 미용실",2020-04-19,양천구
10544,s11688658,미스터 카우보이,02-2692-8889,서울특별시 양천구 오목로 34,"생활,편의 > 남성전문미용실",2020-04-19,양천구
10545,s1529843124,지아헤어 뷰티살롱,02-2603-0828,"서울특별시 양천구 오목로 39-17 1층 , 지아헤어 뷰티살롱","생활,편의 > 미용실",2020-04-19,양천구
10546,s590885146,올리브헤어,02-2601-7961,서울특별시 양천구 오목로7길 5 뉴스카이빌 올리브헤어,"생활,편의 > 미용실",2020-04-19,양천구
10547,s1176394521,민경샵,010-2617-1333,서울특별시 양천구 월정로7길 16-1 103호 민경샵,"생활,편의 > 미용실",2020-04-19,양천구
10548,s20326829,오라클헤어,02-2602-1056,서울특별시 양천구 신월로 203 삼익4차플라주아파트B 05호,"생활,편의 > 미용실",2020-04-19,양천구
10549,s35581327,프로방스헤어,02-2601-1750,서울특별시 양천구 오목로 39 준우,"생활,편의 > 미용실",2020-04-19,양천구
